created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Jun 29 13:31:15 +0000 2023;1674410201418702848;"@FarhanSyafiqF @adriansyahyasin Wira Wiri kan +/- sama kek Jaklingko pake Grandmax AC gitu. Hanya saja problemnya andaikata dimaksimalin jaringannya ya kurleb sama kek angkot dimana sampe ke jalanan yang lebih kecil gitu akuisisi angkot yang cenderung busuk bagus banget. Kekuatan fiskal mah lebih dari cukup sih";0;0;0;0;in;2862109627;1674382027599249408;FelixSGL1;https://twitter.com/FelixSGL1/status/1674410201418702848
Thu Jun 29 13:26:23 +0000 2023;1674408973934690305;"@geugouia Jaklingko 10A cikini - gondangdia";1;0;0;0;in;1619443765;1674404691147649024;BisKota_;https://twitter.com/BisKota_/status/1674408973934690305
Thu Jun 29 13:25:58 +0000 2023;1674408871035834369;"@geugouia Dari asrama ke tamini naik JakLingko malah lebih murah lagi cuma 10rb abisnya 😅";0;1;0;0;in;1668299611885424644;1674404691147649024;Jungsmaid418;https://twitter.com/Jungsmaid418/status/1674408871035834369
Thu Jun 29 13:07:04 +0000 2023;1674404115571707905;"ADA JAKLINGKO😭 https://t.co/IDxxHzD0oE";0;1;0;0;in;1081537767723565056;1674403254686609410;akunnyaaudy;https://twitter.com/akunnyaaudy/status/1674404115571707905
Thu Jun 29 12:08:15 +0000 2023;1674389312190787585;"@thesoultrembles Hai Kak. Mohon maaf atas kendala yang dialami, mengenai saldo yang terpotong 2x silahkan laporkan ke nomor Customer Care Jaklingko yang dapat dihubungi : Whatsap : 0812-6000-1440  Phone: 02129223034  Email: custonercare@jaklingkoindonesia.co.id . Terima kasih ^SJ";0;0;0;0;in;104556071;1674310536341905409;PT_Transjakarta;https://twitter.com/PT_Transjakarta/status/1674389312190787585
Thu Jun 29 11:39:54 +0000 2023;1674382176467718144;"Itu apa ya di belakang hp, antara polaroid kalo ga kartu jaklingko";0;1;0;0;in;800619326172643328;1674382176467718144;rjslamp;https://twitter.com/rjslamp/status/1674382176467718144
Thu Jun 29 11:38:29 +0000 2023;1674381821734420486;"its gonna be my new whole personality "yoongi pernah lewat sini" "yoongi pernah liat jaklingko" "yoongi pernah liat bangunan yang sama" 💔";0;0;0;0;in;1127598957171888129;1674381818056019968;sarcashxxt;https://twitter.com/sarcashxxt/status/1674381821734420486
Thu Jun 29 11:22:58 +0000 2023;1674377916216676353;"akk ada jaklingko";0;0;0;0;in;2537304420;1674377916216676353;googieIuvs;https://twitter.com/googieIuvs/status/1674377916216676353
Thu Jun 29 11:18:15 +0000 2023;1674376728867897345;"@atespaga @BuswayFansC @PT_Transjakarta @BisKota_ @DKIJakarta sesama TJ masih 5000/3jam kalo pake kartu khusus JakLingko";0;1;0;0;in;1530335530549841921;1674365769906524160;gyukakuramen97;https://twitter.com/gyukakuramen97/status/1674376728867897345
Thu Jun 29 11:03:24 +0000 2023;1674372992598691840;"Suara Bang Suga, tapi depannya kok ada Jaklingko ya? Bayangin Bang Suga naik Jaklingko , gak ada yg tahu ehehehheehhee";0;0;0;0;in;44269613;1674372992598691840;seawaterwitch;https://twitter.com/seawaterwitch/status/1674372992598691840
Thu Jun 29 10:57:11 +0000 2023;1674371428647591937;"Naksir yg seulgi tapi klo gabisa jaklingko sayang bgt dong😭😭";0;0;0;0;in;1226074260050808832;1674371428647591937;daisyrose1130;https://twitter.com/daisyrose1130/status/1674371428647591937
Thu Jun 29 10:56:59 +0000 2023;1674371380035604480;"@gyukakuramen97 @BuswayFansC @PT_Transjakarta @BisKota_ @DKIJakarta Oh keknya ini mah ikut skema jaklingko ya kalo naik mrt berlaku tarif maks ceban";0;1;0;0;in;845978157031161857;1674365769906524160;atespaga;https://twitter.com/atespaga/status/1674371380035604480
Thu Jun 29 10:55:58 +0000 2023;1674371123243528192;"Bisa bisanya orang mabok naik Jaklingko -_-";0;0;0;0;in;1128988584147505152;1674371123243528192;Soerabi_Choco;https://twitter.com/Soerabi_Choco/status/1674371123243528192
Thu Jun 29 10:56:59 +0000 2023;1674371379771375616;"yoongi pernah liat jaklingko";0;0;0;0;in;1028108091651371008;1674371379771375616;93hobs;https://twitter.com/93hobs/status/1674371379771375616
Thu Jun 29 10:55:00 +0000 2023;1674370876840759296;"@7btsupdates salfok ada jaklingko masuk vlog";0;0;0;0;in;1344000524677337088;1674367858263101440;thvchingu;https://twitter.com/thvchingu/status/1674370876840759296
Thu Jun 29 10:50:36 +0000 2023;1674369769926184960;"Ngakak jaklingko debut di vlog yoongi 🥲🥲";0;1;0;0;in;982937890165481474;1674368616479993856;vantaehyumg;https://twitter.com/vantaehyumg/status/1674369769926184960
Thu Jun 29 10:47:54 +0000 2023;1674369093275914240;"@gyukakuramen97 @BuswayFansC @PT_Transjakarta @BisKota_ @DKIJakarta Oalah berarti ni bus full melayani nbrt yah ga beririsan dgn halte brt. 11 12 ama metro trans kah kl begitu? Ngikut skema integrasi versi ok-otrip bukan jaklingko";0;1;0;0;in;845978157031161857;1674365769906524160;atespaga;https://twitter.com/atespaga/status/1674369093275914240
Thu Jun 29 10:14:32 +0000 2023;1674360695834509312;"@papa_piyo Hai Kak. Pembayaran pada halte-halte Transjakarta selain dengan menggunakan kartu flazz, emoney, brizzi, tapcash, jakcard, kartu berlogo Jak Lingko bisa juga menggunakan Tiket QR (aplikasi Tije) dan aplikasi JakLingko. Terima kasih ^RJ";0;1;0;0;in;104556071;1674359394434449410;PT_Transjakarta;https://twitter.com/PT_Transjakarta/status/1674360695834509312
Thu Jun 29 10:01:32 +0000 2023;1674357422985707520;"@DhitoTriahmadi @kuah_jeruk @aimrod set karubi harami 50 ons diskon 50% dengan jaklingko";0;1;0;0;in;455776763;1674298253515571200;_morsenova;https://twitter.com/_morsenova/status/1674357422985707520
Thu Jun 29 08:16:37 +0000 2023;1674331018659258370;"Kalo tidak mau kerja jadi supir jaklingko tolong ganti orang seperti itu min, itu tidak melayani pelanggan dengan senang hati @pt_transjakarta";0;2;0;0;in;1466726443581333508;1674325929194323968;herlindo23;https://twitter.com/herlindo23/status/1674331018659258370
Thu Jun 29 08:28:32 +0000 2023;1674334017297219589;"@JaklingkoID_ parah banget sopir2 jaklingko. kemarin tg 28 juni jam 12.12p depan rs hermina. sunter arah halte danau agung. sopir ngebut terus. gak mau berhenti ambil penumpang.  waduuuh. jak lingko dg sopir2 gini. terus.  ancur";0;0;0;0;in;1460590849570402304;1671738436527722497;KartaSiswandi;https://twitter.com/KartaSiswandi/status/1674334017297219589
Thu Jun 29 09:15:14 +0000 2023;1674345770651381760;"@widj_wuming @DoankWarto lu tinggal di mana ??? gw lahir &amp  besar di jakarta , sampai bisa beli cluster di jaksel happy saja tuh. malah transportasi ( Jaklingko ) gratis sampai depan kompek PBB ? rumah nyokap ( pensiunan guru ) skr di era Anies gratis";0;0;0;1;in;1194740849176825856;1674231638992228353;kluxkluk;https://twitter.com/kluxkluk/status/1674345770651381760
Thu Jun 29 07:29:52 +0000 2023;1674319256257970176;"keren bgt kalo tap di jaklingko seangkot liat kartu gw mba irene";0;0;0;0;in;1037844266;1674319256257970176;tofuhajime;https://twitter.com/tofuhajime/status/1674319256257970176
Thu Jun 29 06:17:36 +0000 2023;1674301067520245760;"@mutajir_mohamat @Boediantar4 Ribuan mobil parkir terdekat cuma di JIEXPO Kemayoran, LRT ga ada, MRT ga ada, stasiun kereta terdekat ancol 2,5km jalan kaki ke jis 30 menit. Adanya cuma TJ &amp  Jaklingko 10K, Jak77, Jak118, U10, Jis3 &amp  Jak120";0;0;0;0;in;1197371057834876935;1674220547390181376;sepedakujelek;https://twitter.com/sepedakujelek/status/1674301067520245760
Thu Jun 29 05:54:52 +0000 2023;1674295348083453952;"@txtdrjkt kos cewe jaksel cilandak kko. transum ada (tj D21, angkot 61, jaklingko 46), makanan banyak, udh incl air+listrik, kamar mandi sharing ya tp. more info dm ajaa  bantu2 ibu kos krna kamar ada yg kosong hehe";0;2;0;0;in;379152637;1674043250049695745;sabrinasalwaa;https://twitter.com/sabrinasalwaa/status/1674295348083453952
Thu Jun 29 05:53:17 +0000 2023;1674294951092563968;"@PT_Transjakarta Baik, semoga dilancarkan dan dimudahkan, insyaAllah bisa meningkatkan konektivitas penumpang JakLingko ke shelter TransJakarta, mengingat daerah marka tsb sudah ada huniaan yg cukup ramai dan beberapa tempat keramaian, terima kasih.";0;0;0;0;in;123818691;1674279875019149313;arifswandaru;https://twitter.com/arifswandaru/status/1674294951092563968
Thu Jun 29 05:52:26 +0000 2023;1674294734179958785;"@belovedaheng gw taunya jaklingko sama tapcash doang, flazz dlu gw gabisa";0;1;0;0;in;1309793102530371584;1674293548202725376;ahenglism;https://twitter.com/ahenglism/status/1674294734179958785
Thu Jun 29 05:51:24 +0000 2023;1674294474888081408;"@thetimetrappers TJ emang bisa. Di MRT Dukuh Atas ada mesin Jaklingko dan MRT. Krn itu yg kuceritakan ya MRT 🤭";0;0;0;0;in;44556194;1674242425664208898;elisa_jkt;https://twitter.com/elisa_jkt/status/1674294474888081408
Thu Jun 29 05:51:07 +0000 2023;1674294403417141250;"@ahenglism ooh berarti yang vending machine itu bisa buat semua kartu y? gak jackcard nya jaklingko sama emoney aja?";0;1;0;0;in;794797906200907776;1674293548202725376;belovedaheng;https://twitter.com/belovedaheng/status/1674294403417141250
Thu Jun 29 05:39:43 +0000 2023;1674291534035034112;"min @PT_Transjakarta klo mau naik 7D tapi dari rambutan bisa naik jaklingko ga? trs start 7D skrg dari mana ya?";0;1;0;0;in;1466026498817679368;1674291534035034112;bjorngyu;https://twitter.com/bjorngyu/status/1674291534035034112
Thu Jun 29 05:21:12 +0000 2023;1674286873773223936;"@nct_menfess ini klo di Jakarta bisa di pake buat naik jaklingko ga sii?? serius nnya, klo bisa mau beli, soalnya klo ke kampus naik jaklingko 🤓";0;1;0;0;in;759316046150967296;1674277535516098561;oxyallejj;https://twitter.com/oxyallejj/status/1674286873773223936
Thu Jun 29 05:16:51 +0000 2023;1674285780460785664;"@FachryMyID @PT_Transjakarta Sorry mas, jadinya nemu gak Jaklingko Flazz nya mas? Aku nyari gak dapet-dapet.";0;0;0;0;in;475727788;1671234212714905601;fijrid_;https://twitter.com/fijrid_/status/1674285780460785664
Thu Jun 29 05:14:08 +0000 2023;1674285098550841350;"@26Ceicei @PT_Transjakarta Mbak beli Jaklingko Flazz kapan ya? Aku nyari belakangan ini gak pernah ada lagi. 🥲";0;1;0;0;in;475727788;1673524614566408192;fijrid_;https://twitter.com/fijrid_/status/1674285098550841350
Thu Jun 29 05:06:22 +0000 2023;1674283142516183040;"@PT_Transjakarta Min, dimana bisa beli Kartu Jaklingko Flazz?";0;0;0;0;in;475727788;1674283142516183040;fijrid_;https://twitter.com/fijrid_/status/1674283142516183040
Thu Jun 29 04:33:12 +0000 2023;1674274794337107969;"@lucaxyzz Kebayang yg bawa stroller mo naik angkot jaklingko.";0;0;0;0;in;194521497;1674274005854089216;amirsyahoke;https://twitter.com/amirsyahoke/status/1674274794337107969
Thu Jun 29 03:43:25 +0000 2023;1674262265456107522;"Entah wkt itu apes ato gmn naik angkot di jakarta kek reyot2 bgt (bukan jaklingko), angkot bandung gajelas cm rame di rute2 tertentu, angkot surabaya aplg udh gajelas, gaib, sekalinya ada lemot bgt resek bikin misuh pengendara lain 🤡";0;0;0;0;in;1017593879657267200;1674261041952464899;ailuropss;https://twitter.com/ailuropss/status/1674262265456107522
Thu Jun 29 03:38:46 +0000 2023;1674261097199837185;"@fajarnugros Kereta cepat bukan transportasi umum si, ini murni bisnis kek Garuda Indonesia, jangan samain dg KAI dan TJ yg memang tujuannya bukan murni bisnis (yg hebatnya pak Jonan bisa jadi untung, dan hebatnya @aniesbaswedan TJ bisa di ekskalasi dg jaklingko)";0;1;0;1;in;233877292;1673939702074978304;tukangbotol;https://twitter.com/tukangbotol/status/1674261097199837185
Thu Jun 29 03:32:54 +0000 2023;1674259622486736897;"@PT_Transjakarta Izin nanya min, kartu jaklingko bisa dibeli dimana saja ya? dan apa bisa sekalian dipakai untuk mikrotrans/angkot?";0;1;0;0;in;1319822098538262528;1672137081257357313;decemberbliss;https://twitter.com/decemberbliss/status/1674259622486736897
Thu Jun 29 03:24:01 +0000 2023;1674257387317002242;"@PT_Transjakarta Halo JakLingko, mau pengaduan dong. Plang tanda STOP di depan dan diseberang Jl. Tanah baru 1 yg dilalui Jak11 dan Jak12 sudah lama hilang. Tolong dipasang lagi, karena kasihan orang2 sana yang mau naik Jaklingko harus berjalan jauh, apalagi kalo bawa anak2. Terimakasih";0;0;0;0;in;1608490203173486592;1674175995149000704;mrboy898;https://twitter.com/mrboy898/status/1674257387317002242
Thu Jun 29 03:23:18 +0000 2023;1674257206018191360;"Angkot jaklingko bisa pake emoney ga si";0;0;0;0;in;1487081147670532105;1674257206018191360;hiddengloomy;https://twitter.com/hiddengloomy/status/1674257206018191360
Thu Jun 29 03:18:19 +0000 2023;1674255950377811969;"@PT_Transjakarta Halo JakLingko, mau pengaduan dong. Plang tanda STOP di depan dan diseberang Jl. Tanah baru 1 yg dilalui Jak11 dan Jak12 sudah lama hilang. Tolong dipasang lagi, karena kasihan orang2 sana yang mau naik Jaklingko harus berjalan jauh, apalagi kalo bawa anak2. Terimakasih";0;0;0;0;in;1608490203173486592;1674250139991683072;mrboy898;https://twitter.com/mrboy898/status/1674255950377811969
Thu Jun 29 03:17:09 +0000 2023;1674255655811817474;"@PT_Transjakarta Halo JakLingko, mau pengaduan dong. Plang tanda STOP di depan dan diseberang Jl. Tanah baru 1 yg dilalui Jak11 dan Jak12 sudah lama hilang. Tolong dipasang lagi, karena kasihan orang2 sana yang mau naik Jaklingko harus berjalan jauh, apalagi kalo bawa anak2. Terimakasih";0;1;0;0;in;1608490203173486592;1674254037867433984;mrboy898;https://twitter.com/mrboy898/status/1674255655811817474
Thu Jun 29 03:16:40 +0000 2023;1674255536391618560;"@PT_Transjakarta Halo JakLingko, mau pengaduan dong. Plang tanda STOP di depan dan diseberang Jl. Tanah baru 1 yg dilalui Jak11 dan Jak12 sudah lama hilang. Tolong dipasang lagi, karena kasihan orang2 sana yang mau naik Jaklingko harus berjalan jauh, apalagi kalo bawa anak2. Terimakasih";0;1;0;0;in;1608490203173486592;1674254065445015552;mrboy898;https://twitter.com/mrboy898/status/1674255536391618560
Thu Jun 29 02:25:56 +0000 2023;1674242768418504704;"@diraba_dilumat @adriansyahyasin Halim harus jalan kedepan gerbang trus naik angkot jaklingko hahaha sama kaya bandara di bdg,";0;1;0;1;in;65091819;1673893592073637888;rezaindiarto;https://twitter.com/rezaindiarto/status/1674242768418504704
Thu Jun 29 02:09:46 +0000 2023;1674238701390696451;"@PT_Transjakarta Berlaku buat jaklingko jg gak nih jam operasional hari ini min?";0;1;0;0;in;1209105777668919296;1674175995149000704;zarkasih5579;https://twitter.com/zarkasih5579/status/1674238701390696451
Thu Jun 29 02:09:09 +0000 2023;1674238544687276032;"@PT_Transjakarta jaklingko 12, tujuan tanah abang-pasar kebayoran beroperasi jam berapa kak hari ini?";0;1;0;0;in;1456266459089309697;1674238544687276032;sendawapanjang;https://twitter.com/sendawapanjang/status/1674238544687276032
Thu Jun 29 01:53:47 +0000 2023;1674234677249572865;"lagian jaklingko sm tj ga lewat lewat sialan";0;0;0;0;in;1363474387;1674234677249572865;pinacchioo;https://twitter.com/pinacchioo/status/1674234677249572865
Thu Jun 29 01:14:20 +0000 2023;1674224750418329600;"@yusengku itu emoney bilang aja lu mau naik jaklingko tp emoney lu ilang mah beliin mah";0;1;0;0;in;1295954291442593793;1674100105564295168;vjaeyoonshim;https://twitter.com/vjaeyoonshim/status/1674224750418329600
Thu Jun 29 00:39:53 +0000 2023;1674216078283780096;"@PT_Transjakarta halo min, mau tanya jaklingko untuk hari ini jam berapa beroperasi?";0;1;0;0;in;1543637569153691648;1674216078283780096;libs_58;https://twitter.com/libs_58/status/1674216078283780096
Thu Jun 29 00:16:08 +0000 2023;1674210101157306368;"@PT_Transjakarta jaklingko beroperasi ga min hari ini?";0;1;0;0;in;1558477554448621569;1674210101157306368;asahibigwins;https://twitter.com/asahibigwins/status/1674210101157306368
Thu Jun 29 00:13:02 +0000 2023;1674209323839533057;"bandung tuh butuh bus, krl, dan angkot semacem jaklingko. dijamin dah tuh sektor pariwisatanya makin maju.";0;0;0;0;in;1605061919865724930;1674209041344782336;mybleszings;https://twitter.com/mybleszings/status/1674209323839533057
Wed Jun 28 23:58:05 +0000 2023;1674205558847705088;"@DKIJakarta Itu tindakan yg bgs ...tetapi ad yg blm di bangun halte RSCiputra citra5 kalideres sampe sekarang klo mau nungguin mobil jaklingko susa kadang"kehujanan";0;0;0;0;in;1296727986809344001;1673950639544745984;NanoSut41134042;https://twitter.com/NanoSut41134042/status/1674205558847705088
Wed Jun 28 23:50:54 +0000 2023;1674203753220808704;"ada jaklingko 🙏";0;0;0;0;in;36520885;1674203753220808704;alssskey;https://twitter.com/alssskey/status/1674203753220808704
Wed Jun 28 17:35:03 +0000 2023;1674109168599601153;"pernah bincang dg org bappeda. menyodorkan ide tentang skema Transjakarta atau minimal microtrans JakLingko diterapkan di Kab. Pasuruan.  "Harus ada kajiannya terlebih dahulu" "Karakter daerahnya berbeda" "Anggarannya berbeda" Yaa gak ada yg salah memang dengan pernyataannya, tp";0;1;0;0;in;1177970839888621568;1674109168599601153;ibrahimcious;https://twitter.com/ibrahimcious/status/1674109168599601153
Wed Jun 28 17:15:07 +0000 2023;1674104148890099712;"@sartikachndr buat gw naik jaklingko aja sini";0;2;0;0;in;1027221489999736832;1674062437526511616;haechanskripsy;https://twitter.com/haechanskripsy/status/1674104148890099712
Wed Jun 28 17:04:57 +0000 2023;1674101592579256323;"masa ya... tadi pagi gue lagi nunggu jaklingko terus ada kambing lewat, dibawa pake motor, terus kambingnya mbek mbek an terus, gue yang SEDIH BANGET??? 😔";0;0;0;0;in;1584833978082598913;1674101592579256323;0227orgil;https://twitter.com/0227orgil/status/1674101592579256323
Wed Jun 28 16:46:46 +0000 2023;1674097015452741632;"Beli ga yh buat apa jg gua Masi sekola paling buat jaklingko itu pun males empet'an😭";0;0;0;0;in;1277960869373112321;1674097015452741632;myssugar;https://twitter.com/myssugar/status/1674097015452741632
Wed Jun 28 15:57:11 +0000 2023;1674084538706976768;"@yoeandha01 @AlissaWahid Hahaha...bolak-balik gratis mah cuma naik Jaklingko..";0;0;0;1;in;1610405864137199616;1673999586330038272;Safrudi41997956;https://twitter.com/Safrudi41997956/status/1674084538706976768
Wed Jun 28 15:56:39 +0000 2023;1674084404178878465;"@JaklingkoID_ Untuk jaklingko 106, 42 dan 74 kalau bisa ada pemberhentian di halte busway cipinang karena halte cipinang lontar setelah magrib gelap gak ada lampu di halte dan seram krn posisi belakang halte sebelum ada fly over banyak yg tertabrak kereta di situ. Mohon perhatiannya ya min. Tx";0;0;0;0;in;1580475576825303041;1671738436527722497;ufukjingga1;https://twitter.com/ufukjingga1/status/1674084404178878465
Wed Jun 28 15:39:09 +0000 2023;1674079997756145668;"gw suruh lu buka hp gw ada histori foto lu malah ngarul kidul bilng gw sering bgitu di tj, jaklingko. gw bru ketemu lu aja bru sekali terus lu dgn beraniny nampar gw. emng stres anjing. @jaklingkojkt mending kasih tarif deh biar orang yg gatau aturan kaya dia gausa naik seenaknya";0;1;0;0;in;1413845812396716032;1674078901297897477;akusipalingkece;https://twitter.com/akusipalingkece/status/1674079997756145668
Wed Jun 28 15:34:47 +0000 2023;1674078901297897477;"untuk ibu2 stress gila tadi pagi naik jaklingko 47 yang nuduh gua foto dia padahal buka kamera juga ngga dan nampar gua seenaknya. lu bikin gua trauma naik jaklingko ya dari terminal pasming. harusnya gua ga telat kerja gua harus telat karena lu yg nuduh gua foto lu";0;1;0;0;in;1413845812396716032;1674078901297897477;akusipalingkece;https://twitter.com/akusipalingkece/status/1674078901297897477
Wed Jun 28 14:40:12 +0000 2023;1674065164033744905;"Or supir jaklingko, penjual tissue, kang ojek, supir 121, pak ogah depan plasa cibubur";0;0;0;0;in;180310896;1674065164033744905;msmoonliight;https://twitter.com/msmoonliight/status/1674065164033744905
Wed Jun 28 14:33:00 +0000 2023;1674063354325880834;"@adriansyahyasin dan JANGAN PERNAH LUPA USAHA ORANG2 JAKARTA KEPENGEN PUNYA TRANSPORTASI PUBLIK SENDIRI.  makanya dulu perusahaan2 transportasi swasta menjamur. yg paling terkenal yaa angkot microbus suzuki carry dan kijang noh. klo skrg, banyak yg udh gabung ke jaklingko. swasta, tapi negeri";0;2;0;0;in;778692608;1673993351170002944;akubukanako;https://twitter.com/akubukanako/status/1674063354325880834
Wed Jun 28 14:19:20 +0000 2023;1674059915273334788;"@thariqsalam Hai Kak. Mohon maaf atas kendala yang dialami, mengenai saldo yang terpotong 2x silahkan laporkan ke nomor Customer Care Jaklingko yang dapat dihubungi : Whatsap : 0812-6000-1440  Phone: 02129223034  Email: custonercare@jaklingkoindonesia.co.id . Terima kasih ^WY";1;0;0;0;in;104556071;1674056204673339394;PT_Transjakarta;https://twitter.com/PT_Transjakarta/status/1674059915273334788
Wed Jun 28 13:53:16 +0000 2023;1674053352509034496;"@PT_Transjakarta min info dong kalo dri stasiun cakung ke aeon jgc  ada rute jaklingko ga?";0;1;0;0;in;1327083181137293312;1674053352509034496;Nurkey29;https://twitter.com/Nurkey29/status/1674053352509034496
Wed Jun 28 13:43:00 +0000 2023;1674050768268148740;"@PT_Transjakarta min berarti kalo subuh² mau berangkat sholat ied adha ke masjid Istiqlal ga bisa pake transportasi umum kayak Transjakarta sama Jaklingko dong? Bisa atau ga ya? Mohon konfirmasinya min 🙏🏼🙏🏼";0;1;0;1;in;1226931518443905024;1673919403019104257;armybehindU;https://twitter.com/armybehindU/status/1674050768268148740
Wed Jun 28 13:40:49 +0000 2023;1674050221352046592;"Abis berantem sm orang di jalanan gara2 dia parkir pas bgt didepan plang bus stop sampe gue di skip 3 jaklingko, manusia bgst semoga ban mobil kempes mobil lu kena senggol ampe bodynya penyok anjing";0;0;0;0;in;872314810712698880;1674050221352046592;ursunshnn;https://twitter.com/ursunshnn/status/1674050221352046592
Wed Jun 28 13:33:16 +0000 2023;1674048321596588034;"@PT_Transjakarta Halo hari ini Jaklingko beroperasi sampai jam berapa ya?";0;1;0;0;in;1010874171570601984;1674048321596588034;starshlpzwonjin;https://twitter.com/starshlpzwonjin/status/1674048321596588034
Wed Jun 28 13:27:40 +0000 2023;1674046910091640834;"@abdinst @aniesbaswedan Buktinya mana!!! Integrasi saja tak mampu memiliki ide kok main klaim JAKLINGKO JAKLINGKO artinya apa cek data fakta Kasihan penggemarmu hok hok Edan rakaruan";0;2;0;0;in;1493158746205614080;1673513174094741504;LANGKAHANIES;https://twitter.com/LANGKAHANIES/status/1674046910091640834
Wed Jun 28 13:11:22 +0000 2023;1674042810360791041;"Padahal gak harus sekelas busway, perapihan angkot aja bisa cukup membantu, contoh Jaklingko.  Tapi ya balik lagi ke political will tiap kepala daerah yang masih minim.";0;0;0;0;in;1205648885005221888;1674042810360791041;squidwordts;https://twitter.com/squidwordts/status/1674042810360791041
Wed Jun 28 12:26:26 +0000 2023;1674031498985627648;"@peachxssya @NCTDreamINA biasanya di alfa, sama mesin to up yg di busway/jaklingko kak";0;1;0;0;in;1642242251886825472;1673984912272269313;joykokenko0;https://twitter.com/joykokenko0/status/1674031498985627648
Wed Jun 28 12:24:20 +0000 2023;1674030970901757954;"sebenernya gw pengguna jaklingko sejati sampe mati tapi boleh lah beli tepkes";0;0;0;1;in;1155343769647996930;1674030970901757954;kyaiHCHENLE;https://twitter.com/kyaiHCHENLE/status/1674030970901757954
Wed Jun 28 12:23:57 +0000 2023;1674030877784023041;"@itsurbaobei @NCTDreamINA iya kak bisa jaklingko";0;0;0;0;in;1642242251886825472;1673984912272269313;joykokenko0;https://twitter.com/joykokenko0/status/1674030877784023041
Wed Jun 28 12:23:48 +0000 2023;1674030839381004288;"@haerenbear @NCTDreamINA aku top up biasanya di alfa, mesin top up yg di busway/jaklingko";0;1;1;1;in;1642242251886825472;1673984912272269313;joykokenko0;https://twitter.com/joykokenko0/status/1674030839381004288
Wed Jun 28 12:23:13 +0000 2023;1674030691045240838;"@chenlekiciw @NCTDreamINA udh kak sering, iya bener jaklingko angkot";0;1;0;0;in;1642242251886825472;1673984912272269313;joykokenko0;https://twitter.com/joykokenko0/status/1674030691045240838
